,시도,점포명,주소,전화번호,위도,경도
1470,부산,해운대역,부산광역시 해운대구 구남로 9 (우동),1522-3232,35.16314488870613,129.159592828631
1471,부산,부산재송DT,부산광역시 해운대구 해운대로 189 (재송동),1522-3232,35.181271,129.12405
1472,부산,해운대,부산광역시 해운대구 구남로 49 (중동) 101호,1522-3232,35.16010998444482,129.1621351429391
1473,부산,센텀로,부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점,1522-3232,35.16795936349709,129.13161527286658
1474,부산,센텀신세계B1,부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC,1522-3232,35.1687027,129.1297466
1475,부산,해운대달맞이DT,부산광역시 해운대구 달맞이길 57 (중동) 1~3층,1522-3232,35.161561146872124,129.17118262179758
1476,부산,센텀그린타워,부산광역시 해운대구 센텀중앙로 78 (우동),1522-3232,35.174668,129.126697
1477,부산,부산송정비치,부산광역시 해운대구 송정해변로 36 (송정동),1522-3232,35.1807279,129.20227690000001
1478,부산,장산역,부산광역시 해운대구 해운대로 802 (좌동),1522-3232,35.16938036315796,129.17635093623397
1479,부산,하버타운,부산광역시 해운대구 해운대해변로 257 (우동),1522-3232,35.1596216193727,129.159708147728
1480,부산,벡스코,"부산광역시 해운대구 APEC로 55, 벡스코내 (우동)",1522-3232,35.16884711,129.1354444
1481,부산,팔레드시즈,"부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호 (중동)",1522-3232,35.16002278096324,129.16600632968368
1482,부산,제니스스퀘어,"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)",1522-3232,35.156657,129.144091
1483,부산,마린시티아이파크,부산광역시 해운대구 마린시티2로 38 (우동),1522-3232,35.15692363388198,129.14342465971165
1484,부산,해운대달맞이,부산광역시 해운대구 달맞이길 189 (중동),1522-3232,35.157925,129.182307
1485,부산,해운대이마트,부산광역시 해운대구 좌동순환로 511 (중동) 1층,1522-3232,35.166029,129.167397
1486,부산,센텀드림월드,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)",1522-3232,35.167027,129.132829
1487,부산,센텀KNN,부산광역시 해운대구 센텀서로 30 (우동),1522-3232,35.171915887158804,129.12851394978156
1488,부산,월드마크센텀,"부산광역시 해운대구 센텀동로 25, 1층 (우동)",1522-3232,35.17137,129.131112
1489,부산,엘시티,"부산광역시 해운대구 달맞이길 30 (중동, 엘시티) 1021호, 1022호, 1023호",1522-3232,35.15999407665911,129.16861715737573
1490,부산,해운대NC,부산광역시 해운대구 해운대로 813 (좌동),1522-3232,35.170306975015485,129.1770642834487
1491,부산,해운대좌동,부산광역시 해운대구 좌동순환로 178 (좌동),1522-3232,35.1775937,129.1755895
1492,부산,해운대 엑스더스카이,부산광역시 해운대구 달맞이길30,1522-3232,35.15977196666398,129.16969758941596
1493,부산,부산성모안과병원,부산광역시 해운대구 해운대로 409 (우동),1522-3232,35.167491,129.1407913
1494,부산,센텀신세계3F,부산광역시 해운대구 센텀남대로 35 (우동),1522-3232,35.16906348,129.12906568
1495,부산,해운대중동역,부산광역시 해운대구 좌동순환로 6 (중동),1522-3232,35.1671846,129.1678855
1496,부산,센텀몰1F,부산광역시 해운대구 센텀4로 15 (우동),1522-3232,35.1699363928397,129.12834162026075
1497,부산,그랜드조선 부산,부산광역시 해운대구 해운대해변로 292 (중동),1522-3232,35.16005799129259,129.16315426317894
1498,울산,울산번영로,울산광역시 남구 삼산로 182 (달동),1522-3232,35.537046784,129.327294457
1499,울산,울산대공원,울산광역시 남구 대공원입구로 4 (옥동),1522-3232,35.532330,129.293827
1500,울산,울산도산사거리DT,울산광역시 남구 대암로129번길 9-6 (야음동),1522-3232,35.5309416639556,129.330232053359
1501,울산,울산시청사거리DT,울산광역시 남구 중앙로 180 (달동),1522-3232,35.537195,129.313617
1502,울산,울산남구청DT,울산광역시 남구 번영로 215 (신정동),1522-3232,35.5441545,129.32459960000006
1503,울산,울산중리사거리DT,울산광역시 남구 돋질로 310 (삼산동),1522-3232,35.543928,129.338651
1504,울산,울산삼산로,울산광역시 남구 삼산로 278 번길 8 (삼산동),1522-3232,35.5384838,129.3373025
1505,울산,울산대,울산광역시 남구 대학로84번길 5-3 (무거동),1522-3232,35.542467,129.260197
1506,울산,울산디자인거리,"울산광역시 남구 삼산중로74번길 30-1, 1~2층 (삼산동)",1522-3232,35.540501,129.33876
1507,울산,울산신복,울산광역시 남구 대학로 152 (무거동),1522-3232,35.548094723038396,129.2627730157469
1508,울산,울산태화강역DT,울산광역시 남구 삼산로 379 (삼산동),1522-3232,35.540197600155174,129.3486954600125
1509,울산,울산번영로DT,울산광역시 남구 달삼로 3 (달동),1522-3232,35.53541316,129.329300402
1510,울산,울산삼성,울산광역시 남구 삼산로 86 (달동),1522-3232,35.5343805,129.3170556
1511,울산,울산신정DT,울산광역시 남구 문수로 435 (신정동),1522-3232,35.5336116,129.3011209
1512,울산,울산호계DT,울산광역시 북구 산업로 1464 (신천동),1522-3232,35.63791557,129.3450397
1513,울산,울산북구청DT,울산광역시 북구 산업로 1011 (연암동),1522-3232,35.58348599,129.3589047
1514,울산,울산진장,울산광역시 북구 진장17길 10 (진장동),1522-3232,35.56262984,129.356469
1515,울산,울산정자비치DT,울산광역시 북구 동해안로 1601 (산하동),1522-3232,35.62741168,129.4411137
1516,울산,북울산삼성,울산광역시 북구 진장유통로 65 (진장동),1522-3232,35.57650058,129.3558901
1517,울산,울산송정,울산광역시 북구 화산로 119 (송정동),1522-3232,35.6026125,129.3652347
1518,울산,울산 KTX,울산광역시 울주군 삼남읍 도호1길 16,1522-3232,35.547868,129.141895
1519,울산,울산간절곶DT,울산광역시 울주군 서생면 해맞이로 1216,1522-3232,35.3582120826861,129.355621183874
1520,울산,울산MBC DT,울산광역시 중구 번영로 434 (복산동),1522-3232,35.561657,129.332358
1521,울산,울산성안,울산광역시 중구 성안12길 45 (성안동),1522-3232,35.577829,129.324413
1522,울산,울산성남삼거리,울산광역시 중구 젊음의2거리 33 (성남동),1522-3232,35.553215,129.320479
1523,울산,울산병영,울산광역시 중구 번영로 580 (남외동),1522-3232,35.568536,129.345381
1524,울산,울산약사DT,울산광역시 중구 북부순환도로 754 (약사동),1522-3232,35.573151,129.337371
1525,울산,울산국가정원,울산광역시 중구 태화강국가정원길 205 (태화동),1522-3232,35.5501032,129.2973993
1526,울산,현대동구,울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장,1522-3232,35.52114999,129.4317341
1527,울산,울산일산비치DT,울산광역시 동구 일산진11길 95 (일산동),1522-3232,35.4988643178881,129.430994177348
1528,울산,울산대학교병원,울산광역시 동구 대학병원로 30 (서부동),1522-3232,35.520640572,129.428934687
1529,울산,울산남목DT,울산광역시 동구 방어진순환도로 1146 (서부동),1522-3232,35.5397841,129.4234235
1530,울산,울산주전비치,울산광역시 동구 동해안로 667 (주전동),1522-3232,35.5654435,129.4548214
1531,인천,인천강화DT,인천광역시 강화군 강화읍 강화대로 343,1522-3232,37.7426,126.4916
1532,인천,경인교대입구역DT,인천광역시 계양구 계양대로 131 (작전동),1522-3232,37.53554797027134,126.72225333064953
1533,인천,인천계양,인천광역시 계양구 장제로 808 (계산동),1522-3232,37.53992910101706,126.73500883789144
1534,인천,인천작전,"인천광역시 계양구 계양대로 37, 1층 (작전동)",1522-3232,37.52711647724326,126.72208378858448
1535,인천,인천계산역DT,인천광역시 계양구 경명대로 1105 (계산동),1522-3232,37.543618257713824,126.72985005007184
1536,인천,계양BMW,인천광역시 계양구 서운산단로2길 6 (서운동) BMW 바바리안모터스,1522-3232,37.5322648,126.7564676
1537,인천,계양구청,인천광역시 계양구 오조산로 85 (용종동),1522-3232,37.538786204963344,126.7386562436693
1538,인천,인천학익DT,인천광역시 미추홀구 매소홀로 368 (학익동),1522-3232,37.44046613341327,126.66296680683121
1539,인천,인천용현DT,인천광역시 미추홀구 아암대로 107 (용현동),1522-3232,37.4523373,126.6325809
1540,인천,주안역,"인천광역시 미추홀구 주안로 100 (주안동) 1층,2층",1522-3232,37.46386743799924,126.68075518314572
1541,인천,인하대,인천광역시 미추홀구 인하로 59 (용현동),1522-3232,37.451827,126.654969
1542,인천,시민공원역,"인천광역시 미추홀구 경인로 372 (주안동, 포레나 미추홀)",1522-3232,37.45813976248927,126.68093494384136
1543,인천,인천관교DT,인천광역시 미추홀구 경원대로 656 (관교동),1522-3232,37.4418005811163,126.6930841977393
1544,인천,제물포역DT,인천광역시 미추홀구 경인로 103 (숭의동),1522-3232,37.466522,126.654075
1545,인천,인천주안DT,인천광역시 미추홀구 인주대로 443 (주안동),1522-3232,37.4513564,126.6858992
1546,인천,인천도화DT,인천광역시 미추홀구 장고개로 28 (도화동),1522-3232,37.47054651819746,126.66701162526885
1547,인천,인하대역,인천광역시 미추홀구 독배로 309 (용현동),1522-3232,37.44768876601584,126.64938447335034
1548,인천,SSG랜더스필드2F,인천광역시 미추홀구 매소홀로 618 (문학동),1522-3232,37.436624,126.692362
1549,인천,SSG랜더스필드1F,인천광역시 미추홀구 매소홀로 618 (문학동),1522-3232,37.43703514338438,126.69256976085872
1550,인천,인천용일사거리DT,인천광역시 미추홀구 한나루로 525 (주안동),1522-3232,37.4536849988819,126.668272868558
1551,인천,송림트레이더스,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",1522-3232,37.48302527840734,126.65983607738293
1552,인천,인천갈산DT,인천광역시 부평구 장제로 371 (갈산동),1522-3232,37.5189106,126.7321159
1553,인천,인천삼산,인천광역시 부평구 길주로 643 (삼산동),1522-3232,37.50721456288332,126.734349785017
1554,인천,부평사거리,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)",1522-3232,37.49381756287661,126.7220234677852
1555,인천,부평시장역,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",1522-3232,37.49702472352973,126.72280600095914
1556,인천,부평,인천광역시 부평구 경원대로 1397 (부평동),1522-3232,37.491618187410445,126.7245136509578
1557,인천,부평역,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",1522-3232,37.49151122434563,126.72212247632325
1558,인천,인천테크노밸리,인천광역시 부평구 주부토로 236 (갈산동),1522-3232,37.51499031498426,126.72650053682771
1559,인천,인천성모병원,인천광역시 부평구 동수로 56 (부평동),1522-3232,37.48528945224756,126.72583716283944
1560,인천,인천경원대로DT,인천광역시 부평구 경원대로 1118 (십정동),1522-3232,37.48016802812922,126.69842767662239
1561,인천,인천스퀘어원,인천광역시 연수구 청능대로 210 (동춘동),1522-3232,37.40590327607463,126.68250913502574
1562,인천,인천동춘DT,인천광역시 연수구 앵고개로 171 (동춘동),1522-3232,37.41243,126.664447
1563,인천,인천송도,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)",1522-3232,37.39658518373723,126.65155383174638
1564,인천,송도트리플R,인천광역시 연수구 송도과학로16번길 33-1 (송도동),1522-3232,37.38058951045192,126.65916738736573
1565,인천,인천송도DT,인천광역시 연수구 하모니로 136 (송도동),1522-3232,37.384821,126.644284
1566,인천,인천연수,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",1522-3232,37.415072,126.677781
1567,인천,송도캠퍼스타운역,인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운,1522-3232,37.38742756192408,126.66364758106691
1568,인천,송도커넬워크,인천광역시 연수구 아트센터대로 131 (송도동),1522-3232,37.39890248614758,126.63640390431155
1569,인천,송도센트럴파크,인천광역시 연수구 센트럴로 194 (송도동),1522-3232,37.394656280123954,126.6415147616451
1570,인천,연수이마트,인천광역시 연수구 경원대로 184 (동춘동),1522-3232,37.404386,126.681528
1571,인천,삼성바이오로직스,인천광역시 연수구 송도바이오대로 300 (송도동),1522-3232,37.3667885340256,126.65931166936401
1572,인천,쉐라톤그랜드인천,인천광역시 연수구 컨벤시아대로 153 (송도동),1522-3232,37.3902050159621,126.645501281493
1573,인천,송도호반써밋,인천광역시 연수구 랜드마크로 20 (송도동),1522-3232,37.41542651499194,126.62397167743491
1574,인천,인천옥련DT,인천광역시 연수구 능허대로 137 (옥련동),1522-3232,37.4213053772688,126.64516866057
1575,인천,송도캐슬파크,인천광역시 연수구 인천타워대로132번길 9 (송도동),1522-3232,37.38454814870652,126.64119873759479
1576,인천,송도첨단대로,인천광역시 연수구 첨단대로 40 (송도동),1522-3232,37.37044770528137,126.65039905049978
1577,인천,송도현대아울렛,인천광역시 연수구 송도국제대로 123 (송도동),1522-3232,37.381314,126.657929
1578,인천,송도컨벤시아대로DT,인천광역시 연수구 벤처로 10 (송도동),1522-3232,37.38290440551855,126.63697233435906
1579,인천,검단사거리역,인천광역시 서구 완정로 172 (마전동),1522-3232,37.6025256,126.6574188
1580,인천,인천청라센트럴,"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)",1522-3232,37.5343559,126.6492859
1581,인천,인천청라한신,인천광역시 서구 청라커낼로260번길 27 (청라동),1522-3232,37.53216896843944,126.64707735651855
1582,인천,인천당하DT,인천광역시 서구 원당대로 668 (당하동),1522-3232,37.593418,126.675556
1583,인천,인천청라타워돔,인천광역시 서구 중봉대로 612번길 10-17,1522-3232,37.53405866213065,126.65234362661088
1584,인천,인천서구청DT,인천광역시 서구 서곶로 277 (심곡동),1522-3232,37.5424157,126.67636
1585,인천,인천청라,인천광역시 서구 중봉대로586번길 19 (청라동),1522-3232,37.531943351323925,126.65226859253639
1586,인천,인천검단DT,인천광역시 서구 검단로 812 (불로동),1522-3232,37.61685,126.6887
1587,인천,루원시티,"인천광역시 서구 가정로 437 (가정동, 루원시티 SK Leaders VIEW)",1522-3232,37.522948162,126.669983101
1588,인천,인천공촌DT,인천광역시 서구 경명대로694번길 2 (공촌동),1522-3232,37.55169811908912,126.68535179599749
1589,인천,루원앨리스빌,"인천광역시 서구 서곶로 45 (가정동, 루원 린스트라우스 더 린시티)",1522-3232,37.52137201020812,126.67753806787075
1590,인천,에이펙스청라,인천광역시 서구 청라루비로 81 (청라동),1522-3232,37.532505,126.640113
1591,인천,인천청라DT,인천광역시 서구 국제대로 237 (청라동),1522-3232,37.54141304924765,126.64703095906634
1592,인천,검단신도시,"인천광역시 서구 이음대로 392 (원당동)115,116,117,118,119호",1522-3232,37.592609989731144,126.712776416439
1593,인천,부평삼거리역DT,인천광역시 남동구 경인로 750 (간석동),1522-3232,37.4766272846985,126.71021365261957
1594,인천,인천구월아시아드,인천광역시 남동구 인하로 556 (구월동),1522-3232,37.442715,126.708511
1595,인천,인천터미널사거리,인천광역시 남동구 예술로 126 (구월동),1522-3232,37.445260,126.700865
1596,인천,인천서창,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",1522-3232,37.424128,126.749997
1597,인천,인천간석DT,인천광역시 남동구 경원대로 974 (간석동),1522-3232,37.469719,126.690745
1598,인천,인천예술회관역,인천광역시 남동구 예술로 174 (구월동) 흥국생명,1522-3232,37.449472,126.701438
1599,인천,구월로데오,"인천광역시 남동구 인하로 497-22, 2층 (구월동)",1522-3232,37.44420071,126.7021764
1600,인천,구월길병원,인천광역시 남동구 남동대로 773 가천대길병원 인공지능병원(구월동),1522-3232,37.45167435,126.7074902
1601,인천,인천구월,"인천광역시 남동구 예술로 138 (구월동) 101,102,111,201,209호 일부,210호 일부",1522-3232,37.4462001,126.70099720000007
1602,인천,인천논현,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",1522-3232,37.39952,126.72492
1603,인천,인천구월중앙,인천광역시 남동구 용천로 70 (구월동),1522-3232,37.45587,126.71496
1604,인천,간석중앙공원DT,인천광역시 남동구 경인로 563 (간석동),1522-3232,37.463301,126.700723
1605,인천,영종하늘도시,인천광역시 중구 하늘중앙로195번길 15 (중산동),1522-3232,37.48964311698442,126.5614096679929
1606,인천,영종도운서역,인천광역시 중구 신도시남로142번길 17 (운서동),1522-3232,37.493991,126.492667
1607,인천,인천공항중앙,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,1522-3232,37.449611,126.450031
1608,인천,인스파이어리조트,인천광역시 중구 공항문화로 127 (운서동),1522-3232,37.46554466907955,126.38962204777957
1609,인천,인천공항T2에어,인천광역시 중구 제2터미널대로 444 (운서동)인천공항2터미널 3층 Air side,1522-3232,37.46586128108467,126.43282206633417
1610,인천,인천공항T2랜드B1,인천광역시 중구 제2터미널대로 444 (운서동),1522-3232,37.46950023649197,126.43306587403337
1611,인천,인천공항T1랜드B1,인천광역시 중구 공항로 272 (운서동),1522-3232,37.4489769939554,126.4515342862197
1612,인천,인천공항T1에어4F,인천광역시 중구 공항로 272 (운서동) 인천공항1터미널 에어4층,1522-3232,37.450192357956816,126.45083603193113
1613,강원,동해DT,강원도 동해시 중앙로 219 (천곡동),1522-3232,37.520193,129.114767
1614,강원,동해IC DT,강원도 동해시 동해대로 5453 (평릉동),1522-3232,37.528895841855224,129.10441229512531
1615,강원,설악쏘라노,강원도 속초시 미시령로2983번길 111 (장사동),1522-3232,38.210390003372545,128.52874855454146
1616,강원,속초DT,강원도 속초시 동해대로 4114 (조양동),1522-3232,38.1898709,128.58441240000002
1617,강원,속초중앙로,강원도 속초시 중앙로 123 (금호동),1522-3232,38.202593,128.589453
1618,강원,영랑호리조트,강원특별자치도 속초시 영랑호반길 170 (금호동),1522-3232,38.2133466803096,128.577448643264
1619,강원,속초교동DT,강원도 속초시 청대로 339 (교동),1522-3232,38.196700501322624,128.5721698073452
1620,강원,속초금호DT,강원도 속초시 미시령로 3426 (금호동),1522-3232,38.2090544007249,128.580487255221
1621,강원,춘천구봉산R,강원도 춘천시 동면 순환대로 1154-63,1522-3232,37.88844243,127.77597865
1622,강원,춘천후평DT,강원도 춘천시 후석로 318 (후평동),1522-3232,37.879435,127.750579
1623,강원,춘천석사DT,강원도 춘천시 후석로 13 (석사동),1522-3232,37.856608,127.739326
1624,강원,춘천명동,강원도 춘천시 중앙로 55 (중앙로2가),1522-3232,37.87999215,127.7275212
1625,강원,춘천이마트,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층,1522-3232,37.863694604,127.718745309
1626,강원,강원대,강원도 춘천시 서부대성로 243-1 (효자동),1522-3232,37.872749,127.745062
1627,강원,춘천퇴계DT,강원도 춘천시 안마산로 95 (퇴계동),1522-3232,37.855291,127.726209
1628,강원,더춘천의암호R,강원도 춘천시 스포츠타운길 231 (삼천동),1522-3232,37.86354518864174,127.69141610366313
1629,강원,춘천후석로DT,강원특별자치도 춘천시 후석로 245 (후평동),1522-3232,37.8732660196784,127.752245047411
1630,강원,춘천온의,강원도 춘천시 방송길 104 (온의동),1522-3232,37.867636,127.720852
1631,강원,평창DT,강원도 평창군 대관령면 횡계리 262-21,1522-3232,37.66816857463086,128.71079642907065
1632,강원,비발디파크,강원특별자치도 홍천군 서면 한치골길 262,1522-3232,37.645094,127.682234
1633,강원,홍천DT,강원특별자치도 홍천군 홍천읍 홍천로 292,1522-3232,37.68858744613094,127.87769519212331
1634,강원,강릉송정DT,강원도 강릉시 경강로 2400 (송정동),1522-3232,37.771851,128.922839
1635,강원,강릉강문해변,강원도 강릉시 창해로350번길 3 (강문동),1522-3232,37.794712,128.918555
1636,강원,강릉교동광장,강원도 강릉시 교동광장로 114 (교동),1522-3232,37.764312,128.877061
1637,강원,강릉안목항,강원도 강릉시 창해로14번길 40 (견소동),1522-3232,37.771376,128.948725
1638,강원,강릉IC DT,강원도 강릉시 경강로 1853 (홍제동),1522-3232,37.7467461225278,128.872311808285
1639,강원,강릉아산병원,강원특별자치도 강릉시 사천면 방동길 38,1522-3232,37.81845048919001,128.8574107166804
1640,강원,강릉율곡DT,강원도 강릉시 율곡로 2996 (교동),1522-3232,37.7698839,128.8922189
1641,강원,강릉중앙,강원특별자치도 강릉시 경강로2097 (임당동),1522-3232,37.754962014860084,128.89624520678032
1642,강원,강릉주문진,강원특별자치도 강릉시 주문진읍 학교담길 32-8,1522-3232,37.88113003072891,128.83157917546705
1643,강원,소노델피노,강원도 고성군 토성면 미시령옛길 1153,1522-3232,38.21196477440661,128.4944296616934
1644,강원,원주반곡DT,강원도 원주시 동부순환로 37 (반곡동),1522-3232,37.3197694936956,127.97170902919632
1645,강원,원주명륜DT,강원도 원주시 남원로 588 (명륜동),1522-3232,37.33600703516029,127.94988352886877
1646,강원,원주무실,강원도 원주시 능라동길 73 (무실동),1522-3232,37.33301852014017,127.93025495840719
1647,강원,원주혁신도시,강원도 원주시 혁신로 61 (반곡동),1522-3232,37.32326584841133,127.98093194579466
1648,강원,원주터미널,강원도 원주시 서원대로 178 (단계동),1522-3232,37.34385977067337,127.9311165766989
1649,강원,원주시청,강원특별자치도 원주시 시청로 27-1 (무실동),1522-3232,37.34071815361696,127.92385561676811
1650,강원,오크밸리,강원도 원주시 지정면 오크밸리1길 70,1522-3232,37.43417495876176,127.81854393102705
1651,강원,원주IC DT,강원도 원주시 현충로 294 (태장동),1522-3232,37.3796535787322,127.94888360686
1652,강원,원주단구DT,강원도 원주시 서원대로 443 (단구동),1522-3232,37.328515,127.953443
1653,강원,원주기업도시DT,강원특별자치도 원주시 지정면 기업도시로 224,1522-3232,37.3714478035235,127.871560132075
1654,강원,원주봉화산DT,강원도 원주시 서원대로 48 (단계동),1522-3232,37.3530655992955,127.92221801574
1655,경남,김해구산DT,경상남도 김해시 김해대로 1918 (구산동),1522-3232,35.255314991,128.866384281
1656,경남,김해진영DT,경상남도 김해시 진영읍 여래로20번길 34-26,1522-3232,35.3060040933565,128.731753216114
1657,경남,신세계김해,경상남도 김해시 김해대로 2232 신세계백화점 1층,1522-3232,35.22848288,128.873045617
1658,경남,김해이마트,경상남도 김해시 김해대로 2232 김해이마트 1층,1522-3232,35.229997434,128.872135886
1659,경남,김해대로DT,경상남도 김해시 김해대로 2465,1522-3232,35.227992,128.896545
1660,경남,김해외동DT,경상남도 김해시 분성로 146 (외동),1522-3232,35.22962555422071,128.86294818906367
1661,경남,김해율하,경상남도 김해시 율하카페길 77 (관동동) 1층,1522-3232,35.176597,128.812782
1662,경남,김해삼계,경상남도 김해시 가야로 182 (삼계동),1522-3232,35.261527,128.871614
1663,경남,김해내동,경상남도 김해시 경원로 67 (내동),1522-3232,35.2371519,128.86752079999996
1664,경남,서김해IC DT,경상남도 김해시 금관대로 820-22 (명법동),1522-3232,35.2038771973106,128.837970580838
1665,경남,김해주촌DT,경상남도 김해시 주촌면 선천로 99,1522-3232,35.235283299,128.843495993
1666,경남,김해가야로DT,경상남도 김해시 가야로 450 (동상동),1522-3232,35.2409026,128.8843414
1667,경남,장유대청,경상남도 김해시 계동로 213 (대청동),1522-3232,35.1904824838804,128.801458773585
1668,경남,장유율하,경상남도 김해시 율하6로 67 1층 105호 (장유동),1522-3232,35.17158031793282,128.82264103029556
1669,경남,진영신도시,경상남도 김해시 진영읍 장등로10번길 1,1522-3232,35.3074088,128.7352952
1670,경남,김해율하신도시,경상남도 김해시 율하3로 32 (율하동),1522-3232,35.170945,128.813901
1671,경남,김해금관대로DT,경상남도 김해시 금관대로 1293 (내동),1522-3232,35.23984059831166,128.86103985434852
1672,경남,밀양DT,경상남도 밀양시 밀양대로 1792 (삼문동),1522-3232,35.4853274,128.7512487
1673,경남,경남사천DT,경상남도 사천시 사천읍 사천대로 1844,1522-3232,35.080980061,128.083555012
1674,경남,사천벌리,경상남도 사천시 주공로 31 (벌리동),1522-3232,34.9411367,128.0863809
1675,경남,진주평거,경상남도 진주시 진양호로 206 BYC빌딩1층,1522-3232,35.172324,128.060063
1676,경남,진주칠암DT,경상남도 진주시 진주대로829번길 2 (주약동),1522-3232,35.1749073,128.0929658
1677,경남,진주중안,경상남도 진주시 진양호로527번길 3 (중안동),1522-3232,35.1929303,128.0830383
1678,경남,진주신안,경상남도 진주시 진양호로 353 (신안동),1522-3232,35.1843723,128.06821
1679,경남,진주경상대,경상남도 진주시 진주대로 510 (가좌동),1522-3232,35.15241245,128.1057139
1680,경남,진주초전DT,경상남도 진주시 대신로 411 (초전동),1522-3232,35.197388,128.116032
1681,경남,진주혁신도시,경상남도 진주시 에나로127번길 30 (충무공동),1522-3232,35.180806,128.143995
1682,경남,경상대칠암캠퍼스,경상남도 진주시 동진로 22 (칠암동),1522-3232,35.17852605,128.09362329
1683,경남,마산회원DT,경상남도 창원시 마산회원구 3·15대로 518 (회원동),1522-3232,35.2206567,128.5744344
1684,경남,창원상남로,경상남도 창원시 성산구 상남로 88 (상남동),1522-3232,35.22125492182339,128.68112777591222
1685,경남,마산역DT,경상남도 창원시 마산회원구 3·15대로 715 (석전동),1522-3232,35.2362004,128.5805449
1686,경남,마산해안대로DT,경상남도 창원시 마산합포구 해안대로 383 (오동동),1522-3232,35.204510322,128.580955938
1687,경남,진해자은DT,경상남도 창원시 진해구 진해대로 962 (자은동),1522-3232,35.143793,128.706881
1688,경남,창원역DT,경상남도 창원시 의창구 의창대로 68 (팔용동),1522-3232,35.257123763205655,128.60783874514348
1689,경남,창원호계DT,경상남도 창원시 마산회원구 내서읍 호원로 315,1522-3232,35.261507,128.523036
1690,경남,창원마창대교,경상남도 창원시 성산구 삼귀로 159 (귀곡동),1522-3232,35.170623,128.597273
1691,경남,삼성창원병원,경상남도 창원시 마산회원구 팔용로 158 (합성동),1522-3232,35.24256504,128.59246006
1692,경남,진해용원,경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩,1522-3232,35.101122,128.809896
1693,경남,창원리베라,경상남도 창원시 성산구 중앙대로100번길 9 (상남동),1522-3232,35.223307416091394,128.68031896033554
1694,경남,창원상남중앙,경상남도 창원시 성산구 마디미로 20 (상남동),1522-3232,35.22267448372802,128.68435847588333
1695,경남,창원상남동R,경상남도 창원시 성산구 상남로 132 (상남동),1522-3232,35.22456795294977,128.68396928258363
1696,경남,신세계마산,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층,1522-3232,35.21936342,128.58675435
1697,경남,창원시티세븐,경상남도 창원시 성산구 원이대로 320 (대원동),1522-3232,35.2401056,128.6535354
1698,경남,경남대,경상남도 창원시 마산합포구 월영남로 3 (해운동),1522-3232,35.178461,128.5586
1699,경남,창원용지호수,경상남도 창원시 성산구 용지로169번길 1 (용호동),1522-3232,35.229881,128.68189
1700,경남,마산월남동DT,경상남도 창원시 마산합포구 3·15대로 70 (월남동2가),1522-3232,35.18582228792928,128.5612262376559
1701,경남,마산봉암로DT,경상남도 창원시 마산회원구 봉양로 118 (봉암동),1522-3232,35.218819535,128.59931839
1702,경남,진해경화역DT,경상남도 창원시 진해구 진해대로 698 (경화동),1522-3232,35.159250543,128.691820647
1703,경남,창원반림,경상남도 창원시 성산구 반송로 150 (반림동),1522-3232,35.23604777804381,128.6717420588344
1704,경남,창원유니시티,경상남도 창원시 의창구 중동중앙로 47 (중동),1522-3232,35.25650979,128.62529086
1705,경남,창원NC파크R,"경상남도 창원시 마산회원구 삼호로 63 (양덕동), 창원NC파크",1522-3232,35.22342934,128.58269298
1706,경남,창원중앙역,경상남도 창원시 의창구 용동로 91 (사림동),1522-3232,35.238753,128.701406
1707,경남,진해부산신항,경상남도 창원시 진해구 신항동로 121 (용원동) 112호,1522-3232,35.08841817,128.81473883
1708,경남,창원경상대병원,경상남도 창원시 성산구 삼정자로 11 (성주동),1522-3232,35.19889879953514,128.70698434933143
1709,경남,창원대로DT,경상남도 창원시 성산구 성산패총로 182 (가음정동),1522-3232,35.2095615963132,128.683681913031
1710,경남,창원사파,"경상남도 창원시 성산구 창이대로689번길 4-4 (사파동) 1,2층",1522-3232,35.22312859619139,128.7007017411131
1711,경남,진해장천,"경상남도 창원시 진해구 충장로 662 (장천동), [108호, 109호, 110호, 111호]",1522-3232,35.13083915,128.703571338
